
----------------------------------------------- [START 2024-09-03 07:05:46] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
   9.0  |  0.160  95.862   4.188  99.032  |   0.039  98.423  |  95.862   4.188  99.032  |  0 hr 20 min   0
  10.0  |  0.162  93.621   6.396  98.661  |   0.036  98.532  |  95.862   4.188  99.032  |  0 hr 22 min   0
  11.0  |  0.154  94.310   5.698  98.424  |   0.034  98.619  |  95.862   4.188  99.032  |  0 hr 24 min   0
  12.0  |  0.318  87.759  12.208  95.498  |   0.032  98.710  |  95.862   4.188  99.032  |  0 hr 27 min   0
  13.0  |  0.519  91.379   8.604  97.688  |   0.031  98.786  |  95.862   4.188  99.032  |  0 hr 29 min   0
  14.0  |  0.153  95.690   4.302  98.958  |   0.029  98.843  |  95.862   4.188  99.032  |  0 hr 31 min   0
  15.0  |  0.163  95.000   5.000  98.929  |   0.028  98.894  |  95.862   4.188  99.032  |  0 hr 33 min   0
  16.0  |  0.384  85.000  15.000  94.648  |   0.027  98.943  |  95.862   4.188  99.032  |  0 hr 36 min   0
  17.0  |  0.449  85.517  14.416  94.143  |   0.026  98.989  |  95.862   4.188  99.032  |  0 hr 38 min   0
  18.0  |  0.380  86.552  13.490  93.661  |   0.025  99.021  |  95.862   4.188  99.032  |  0 hr 40 min   0
  19.0  |  0.664  86.552  13.490  93.131  |   0.024  99.057  |  95.862   4.188  99.032  |  0 hr 43 min   0
  20.0  |  0.369  86.379  13.604  92.864  |   0.024  99.086  |  95.862   4.188  99.032  |  0 hr 45 min   0
  21.0  |  0.324  86.379  13.604  95.166  |   0.023  99.117  |  95.862   4.188  99.032  |  0 hr 47 min   0
  22.0  |  0.317  92.069   7.906  97.779  |   0.022  99.150  |  95.862   4.188  99.032  |  0 hr 49 min   0
  23.0  |  0.159  95.690   4.302  99.244  |   0.021  99.179  |  95.862   4.188  99.032  |  0 hr 51 min   0
  24.0  |  0.329  88.621  11.396  96.476  |   0.021  99.191  |  95.862   4.188  99.032  |  0 hr 54 min   0
  25.0  |  0.515  87.069  12.906  94.294  |   0.021  99.208  |  95.862   4.188  99.032  |  0 hr 56 min   0
  26.0  |  0.263  90.172   9.886  97.404  |   0.020  99.227  |  95.862   4.188  99.032  |  0 hr 58 min   0
  27.0  |  0.384  91.897   8.019  97.726  |   0.020  99.247  |  95.862   4.188  99.032  |  1 hr 00 min   0
  28.0  |  0.174  92.931   7.094  98.156  |   0.019  99.266  |  95.862   4.188  99.032  |  1 hr 03 min   0
  29.0  |  0.187  97.759   2.208  99.571  |   0.019  99.279  |  97.759   2.208  99.571  |  1 hr 05 min   0
  30.0  |  0.189  94.483   5.584  98.318  |   0.019  99.290  |  97.759   2.208  99.571  |  1 hr 07 min   0
  31.0  |  0.354  89.310  10.698  96.211  |   0.018  99.305  |  97.759   2.208  99.571  |  1 hr 09 min   0
  32.0  |  0.109  95.690   4.302  99.584  |   0.018  99.320  |  97.759   2.208  99.571  |  1 hr 12 min   0
  33.0  |  0.399  95.690   4.302  98.995  |   0.018  99.334  |  97.759   2.208  99.571  |  1 hr 14 min   0
  34.0  |  0.451  89.828  10.114  95.666  |   0.017  99.345  |  97.759   2.208  99.571  |  1 hr 16 min   0
  35.0  |  0.220  96.379   3.604  99.323  |   0.017  99.359  |  97.759   2.208  99.571  |  1 hr 18 min   0
  36.0  |  0.482  93.276   6.623  98.482  |   0.017  99.375  |  97.759   2.208  99.571  |  1 hr 21 min   0
  37.0  |  0.362  92.069   7.906  98.271  |   0.016  99.387  |  97.759   2.208  99.571  |  1 hr 23 min   0
  38.0  |  0.102  96.379   3.604  99.644  |   0.016  99.393  |  97.759   2.208  99.571  |  1 hr 25 min   0
  39.0  |  0.104  95.690   4.302  99.203  |   0.016  99.405  |  97.759   2.208  99.571  |  1 hr 27 min   0
  40.0  |  0.510  88.966  10.925  95.771  |   0.016  99.411  |  97.759   2.208  99.571  |  1 hr 30 min   0

----------------------------------------------- [START 2024-09-03 10:06:29] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
-------------------------------------------------------------------------------------------------------|
   1.0  |  0.503  92.069   7.906  97.541  |   0.185  91.615  |  92.069   7.906  97.541  |  0 hr 02 min   0
   2.0  |  0.285  91.379   8.604  97.442  |   0.113  95.104  |  92.069   7.906  97.541  |  0 hr 04 min   0
