
----------------------------------------------- [START 2024-09-02 23:16:00] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
   9.0  |  0.276  93.462   6.583  98.517  |   0.037  98.544  |  96.538   3.417  99.417  |  0 hr 19 min   0
  10.0  |  0.830  95.000   5.000  99.408  |   0.034  98.646  |  96.538   3.417  99.417  |  0 hr 22 min   0
  11.0  |  0.164  95.000   5.000  99.392  |   0.033  98.721  |  96.538   3.417  99.417  |  0 hr 24 min   0
  12.0  |  1.048  92.308   7.917  98.425  |   0.031  98.796  |  96.538   3.417  99.417  |  0 hr 26 min   0
  13.0  |  0.179  93.462   6.583  97.792  |   0.029  98.854  |  96.538   3.417  99.417  |  0 hr 28 min   0
  14.0  |  0.571  93.462   6.583  97.308  |   0.029  98.898  |  96.538   3.417  99.417  |  0 hr 31 min   0
  15.0  |  0.137  93.462   6.583  98.600  |   0.028  98.936  |  96.538   3.417  99.417  |  0 hr 33 min   0
  16.0  |  0.126  95.000   5.000  98.717  |   0.027  98.984  |  96.538   3.417  99.417  |  0 hr 35 min   0
  17.0  |  0.196  91.538   8.417  98.542  |   0.026  99.028  |  96.538   3.417  99.417  |  0 hr 37 min   0
  18.0  |  0.237  91.923   8.167  96.925  |   0.025  99.063  |  96.538   3.417  99.417  |  0 hr 39 min   0
  19.0  |  0.164  94.615   5.250  98.758  |   0.024  99.102  |  96.538   3.417  99.417  |  0 hr 42 min   0
  20.0  |  0.272  90.000  10.000  95.592  |   0.023  99.132  |  96.538   3.417  99.417  |  0 hr 44 min   0
  21.0  |  0.316  88.077  11.833  94.367  |   0.022  99.160  |  96.538   3.417  99.417  |  0 hr 46 min   0
  22.0  |  0.203  93.462   6.583  97.933  |   0.022  99.189  |  96.538   3.417  99.417  |  0 hr 48 min   0
  23.0  |  0.668  93.462   6.583  97.508  |   0.021  99.214  |  96.538   3.417  99.417  |  0 hr 51 min   0
  24.0  |  0.239  86.538  13.417  96.042  |   0.021  99.213  |  96.538   3.417  99.417  |  0 hr 53 min   0
  25.0  |  0.304  91.923   8.167  97.600  |   0.021  99.229  |  96.538   3.417  99.417  |  0 hr 55 min   0
  26.0  |  0.305  95.000   5.000  98.408  |   0.020  99.248  |  96.538   3.417  99.417  |  0 hr 57 min   0
  27.0  |  0.209  96.538   3.417  99.050  |   0.020  99.267  |  96.538   3.417  99.050  |  0 hr 59 min   0
  28.0  |  0.207  96.538   3.417  99.183  |   0.019  99.278  |  96.538   3.417  99.183  |  1 hr 02 min   0
  29.0  |  0.342  93.462   6.583  98.233  |   0.019  99.288  |  96.538   3.417  99.183  |  1 hr 04 min   0
  30.0  |  0.219  95.000   5.000  98.425  |   0.019  99.303  |  96.538   3.417  99.183  |  1 hr 06 min   0
  31.0  |  0.246  91.538   8.417  97.758  |   0.018  99.320  |  96.538   3.417  99.183  |  1 hr 08 min   0
  32.0  |  0.303  95.000   5.000  99.267  |   0.018  99.330  |  96.538   3.417  99.183  |  1 hr 11 min   0
  33.0  |  0.239  95.000   5.000  98.908  |   0.018  99.344  |  96.538   3.417  99.183  |  1 hr 13 min   0
  34.0  |  0.353  88.462  11.583  96.050  |   0.017  99.360  |  96.538   3.417  99.183  |  1 hr 15 min   0
  35.0  |  0.398  88.462  11.583  95.275  |   0.017  99.375  |  96.538   3.417  99.183  |  1 hr 17 min   0
  36.0  |  0.383  92.308   7.917  98.817  |   0.017  99.386  |  96.538   3.417  99.183  |  1 hr 19 min   0
  37.0  |  0.948  86.538  13.417  94.442  |   0.016  99.399  |  96.538   3.417  99.183  |  1 hr 22 min   0
  38.0  |  0.335  90.000  10.000  97.100  |   0.016  99.409  |  96.538   3.417  99.183  |  1 hr 24 min   0
  39.0  |  0.248  96.538   3.417  98.850  |   0.016  99.419  |  96.538   3.417  98.850  |  1 hr 26 min   0
  40.0  |  0.250  93.462   6.583  97.775  |   0.016  99.427  |  96.538   3.417  98.850  |  1 hr 28 min   0

----------------------------------------------- [START 2024-09-03 02:39:23] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
-------------------------------------------------------------------------------------------------------|
   1.0  |  0.164  93.462   6.583  98.392  |   0.172  92.167  |  93.462   6.583  98.392  |  0 hr 02 min   0
   2.0  |  0.199  93.462   6.583  98.408  |   0.103  95.542  |  93.462   6.583  98.408  |  0 hr 04 min   0
   3.0  |  0.236  95.000   5.000  98.242  |   0.078  96.788  |  95.000   5.000  98.242  |  0 hr 06 min   0
   4.0  |  0.236  93.462   6.583  98.442  |   0.064  97.404  |  95.000   5.000  98.242  |  0 hr 08 min   0
   5.0  |  0.189  95.000   5.000  99.192  |   0.055  97.810  |  95.000   5.000  99.192  |  0 hr 11 min   0
   6.0  |  0.194  95.000   5.000  98.858  |   0.048  98.087  |  95.000   5.000  98.858  |  0 hr 13 min   0
   7.0  |  0.242  92.308   7.917  98.283  |   0.044  98.278  |  95.000   5.000  98.858  |  0 hr 15 min   0
   8.0  |  0.172  94.615   5.250  98.675  |   0.040  98.427  |  95.000   5.000  98.858  |  0 hr 17 min   0
   9.0  |  0.572  91.538   8.417  98.042  |   0.037  98.554  |  95.000   5.000  98.858  |  0 hr 20 min   0
  10.0  |  0.221  93.462   6.583  97.817  |   0.035  98.642  |  95.000   5.000  98.858  |  0 hr 22 min   0
  11.0  |  0.171  94.615   5.250  98.125  |   0.032  98.744  |  95.000   5.000  98.858  |  0 hr 24 min   0
  12.0  |  0.313  93.846   6.333  98.467  |   0.031  98.810  |  95.000   5.000  98.858  |  0 hr 26 min   0
  13.0  |  0.756  91.538   8.417  97.375  |   0.029  98.875  |  95.000   5.000  98.858  |  0 hr 29 min   0
  14.0  |  0.275  90.000  10.000  97.400  |   0.028  98.926  |  95.000   5.000  98.858  |  0 hr 31 min   0
  15.0  |  0.484  94.615   5.250  98.342  |   0.027  98.968  |  95.000   5.000  98.858  |  0 hr 33 min   0
  16.0  |  0.390  93.846   6.333  98.608  |   0.026  99.016  |  95.000   5.000  98.858  |  0 hr 35 min   0
  17.0  |  0.320  95.000   5.000  99.025  |   0.025  99.061  |  95.000   5.000  99.025  |  0 hr 37 min   0
  18.0  |  0.295  90.000  10.000  96.333  |   0.024  99.089  |  95.000   5.000  99.025  |  0 hr 40 min   0
  19.0  |  0.860  95.000   5.000  98.983  |   0.024  99.113  |  95.000   5.000  98.983  |  0 hr 42 min   0
  20.0  |  0.456  91.538   8.417  98.017  |   0.023  99.142  |  95.000   5.000  98.983  |  0 hr 44 min   0
  21.0  |  0.572  94.615   5.250  99.208  |   0.022  99.166  |  95.000   5.000  98.983  |  0 hr 46 min   0
  22.0  |  0.263  93.077   6.833  98.625  |   0.022  99.182  |  95.000   5.000  98.983  |  0 hr 49 min   0
  23.0  |  0.222  96.154   3.667  99.008  |   0.021  99.207  |  96.154   3.667  99.008  |  0 hr 51 min   0
  24.0  |  0.197  96.538   3.417  98.733  |   0.020  99.231  |  96.538   3.417  98.733  |  0 hr 53 min   0
  25.0  |  0.144  95.385   4.750  98.833  |   0.020  99.255  |  96.538   3.417  98.733  |  0 hr 55 min   0
  26.0  |  0.705  96.538   3.417  99.050  |   0.019  99.275  |  96.538   3.417  99.050  |  0 hr 58 min   0
  27.0  |  0.112  95.000   5.000  99.275  |   0.019  99.291  |  96.538   3.417  99.050  |  1 hr 00 min   0
  28.0  |  0.125  96.538   3.417  99.117  |   0.019  99.304  |  96.538   3.417  99.117  |  1 hr 02 min   0
  29.0  |  0.613  96.538   3.417  99.567  |   0.018  99.318  |  96.538   3.417  99.567  |  1 hr 04 min   0
  30.0  |  0.340  95.385   4.750  98.917  |   0.018  99.334  |  96.538   3.417  99.567  |  1 hr 07 min   0
  31.0  |  0.136  96.154   3.667  98.858  |   0.018  99.348  |  96.538   3.417  99.567  |  1 hr 09 min   0
  32.0  |  0.192  94.615   5.250  97.025  |   0.018  99.355  |  96.538   3.417  99.567  |  1 hr 11 min   0
  33.0  |  0.310  93.462   6.583  97.158  |   0.017  99.361  |  96.538   3.417  99.567  |  1 hr 13 min   0
  34.0  |  0.226  92.692   7.083  98.083  |   0.017  99.374  |  96.538   3.417  99.567  |  1 hr 16 min   0
  35.0  |  0.325  91.538   8.417  97.650  |   0.017  99.385  |  96.538   3.417  99.567  |  1 hr 18 min   0
  36.0  |  0.411  91.538   8.417  97.550  |   0.016  99.396  |  96.538   3.417  99.567  |  1 hr 20 min   0
  37.0  |  0.372  92.308   7.917  98.433  |   0.016  99.408  |  96.538   3.417  99.567  |  1 hr 22 min   0
  38.0  |  0.385  91.538   8.417  97.558  |   0.016  99.417  |  96.538   3.417  99.567  |  1 hr 24 min   0
  39.0  |  0.685  91.538   8.417  97.492  |   0.016  99.430  |  96.538   3.417  99.567  |  1 hr 27 min   0
  40.0  |  0.666  91.154   8.667  96.775  |   0.015  99.441  |  96.538   3.417  99.567  |  1 hr 29 min   0

----------------------------------------------- [START 2024-09-03 04:08:57] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
-------------------------------------------------------------------------------------------------------|
   1.0  |  0.737  92.308   7.917  97.650  |   0.183  91.625  |  92.308   7.917  97.650  |  0 hr 02 min   0
   2.0  |  0.346  93.462   6.583  97.867  |   0.109  95.240  |  93.462   6.583  97.867  |  0 hr 04 min   0
   3.0  |  0.342  90.385   9.750  97.117  |   0.080  96.580  |  93.462   6.583  97.867  |  0 hr 06 min   0
   4.0  |  0.399  91.538   8.417  96.358  |   0.066  97.247  |  93.462   6.583  97.867  |  0 hr 09 min   0
   5.0  |  0.597  90.385   9.750  97.358  |   0.057  97.629  |  93.462   6.583  97.867  |  0 hr 11 min   0
   6.0  |  0.502  95.000   5.000  98.575  |   0.050  97.929  |  95.000   5.000  98.575  |  0 hr 13 min   0
   7.0  |  0.301  92.308   7.917  96.917  |   0.046  98.132  |  95.000   5.000  98.575  |  0 hr 15 min   0
   8.0  |  0.336  93.462   6.583  98.558  |   0.042  98.293  |  95.000   5.000  98.575  |  0 hr 17 min   0
   9.0  |  0.291  93.462   6.583  98.342  |   0.039  98.443  |  95.000   5.000  98.575  |  0 hr 20 min   0
  10.0  |  0.237  90.385   9.750  96.517  |   0.036  98.557  |  95.000   5.000  98.575  |  0 hr 22 min   0
  11.0  |  0.262  95.000   5.000  98.708  |   0.034  98.661  |  95.000   5.000  98.708  |  0 hr 24 min   0
  12.0  |  0.152  96.154   3.667  99.292  |   0.031  98.751  |  96.154   3.667  99.292  |  0 hr 26 min   0
  13.0  |  0.198  90.000  10.000  97.492  |   0.030  98.814  |  96.154   3.667  99.292  |  0 hr 29 min   0
  14.0  |  0.524  90.000  10.000  96.500  |   0.029  98.874  |  96.154   3.667  99.292  |  0 hr 31 min   0
  15.0  |  0.507  88.462  11.583  96.542  |   0.028  98.917  |  96.154   3.667  99.292  |  0 hr 33 min   0
  16.0  |  0.166  93.846   6.333  98.392  |   0.026  98.963  |  96.154   3.667  99.292  |  0 hr 35 min   0
  17.0  |  0.341  93.077   6.833  98.650  |   0.025  99.007  |  96.154   3.667  99.292  |  0 hr 37 min   0
  18.0  |  0.664  91.538   8.417  96.433  |   0.024  99.042  |  96.154   3.667  99.292  |  0 hr 40 min   0
  19.0  |  0.129  95.385   4.750  99.117  |   0.024  99.074  |  96.154   3.667  99.292  |  0 hr 42 min   0
  20.0  |  1.283  93.462   6.583  98.213  |   0.023  99.097  |  96.154   3.667  99.292  |  0 hr 44 min   0
  21.0  |  0.354  91.538   8.417  97.558  |   0.023  99.123  |  96.154   3.667  99.292  |  0 hr 46 min   0
  22.0  |  0.793  91.538   8.417  97.025  |   0.022  99.149  |  96.154   3.667  99.292  |  0 hr 48 min   0
  23.0  |  0.555  90.000  10.000  97.192  |   0.021  99.174  |  96.154   3.667  99.292  |  0 hr 51 min   0
  24.0  |  0.402  88.846  11.333  95.442  |   0.021  99.199  |  96.154   3.667  99.292  |  0 hr 53 min   0
  25.0  |  0.221  91.923   8.167  98.167  |   0.020  99.218  |  96.154   3.667  99.292  |  0 hr 55 min   0
  26.0  |  0.299  85.000  15.000  94.533  |   0.020  99.234  |  96.154   3.667  99.292  |  0 hr 57 min   0
  27.0  |  0.243  93.846   6.333  98.892  |   0.019  99.253  |  96.154   3.667  99.292  |  0 hr 59 min   0
  28.0  |  0.439  93.077   6.833  97.567  |   0.019  99.271  |  96.154   3.667  99.292  |  1 hr 02 min   0
  29.0  |  0.855  93.462   6.583  98.250  |   0.019  99.290  |  96.154   3.667  99.292  |  1 hr 04 min   0
  30.0  |  0.180  93.462   6.583  98.525  |   0.018  99.309  |  96.154   3.667  99.292  |  1 hr 06 min   0
  31.0  |  0.389  91.923   8.167  97.425  |   0.018  99.321  |  96.154   3.667  99.292  |  1 hr 08 min   0
  32.0  |  0.555  91.538   8.417  97.242  |   0.018  99.334  |  96.154   3.667  99.292  |  1 hr 10 min   0
  33.0  |  0.522  88.462  11.583  96.825  |   0.017  99.345  |  96.154   3.667  99.292  |  1 hr 13 min   0
  34.0  |  0.906  93.462   6.583  98.417  |   0.017  99.359  |  96.154   3.667  99.292  |  1 hr 15 min   0
  35.0  |  0.297  91.538   8.417  98.567  |   0.017  99.374  |  96.154   3.667  99.292  |  1 hr 17 min   0
  36.0  |  0.517  90.385   9.750  96.467  |   0.017  99.376  |  96.154   3.667  99.292  |  1 hr 19 min   0
  37.0  |  0.378  91.538   8.417  96.850  |   0.016  99.385  |  96.154   3.667  99.292  |  1 hr 21 min   0
  38.0  |  0.397  91.538   8.417  96.208  |   0.016  99.397  |  96.154   3.667  99.292  |  1 hr 23 min   0
  39.0  |  0.543  91.538   8.417  96.192  |   0.016  99.409  |  96.154   3.667  99.292  |  1 hr 26 min   0
  40.0  |  0.593  91.538   8.417  96.992  |   0.016  99.419  |  96.154   3.667  99.292  |  1 hr 28 min   0

----------------------------------------------- [START 2024-09-03 05:37:20] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
-------------------------------------------------------------------------------------------------------|
   1.0  |  0.317  93.077   6.833  97.617  |   0.179  91.833  |  93.077   6.833  97.617  |  0 hr 02 min   0
   2.0  |  0.323  90.000  10.000  97.217  |   0.108  95.302  |  93.077   6.833  97.617  |  0 hr 04 min   0
   3.0  |  0.246  91.538   8.417  97.992  |   0.080  96.594  |  93.077   6.833  97.617  |  0 hr 06 min   0
   4.0  |  0.214  95.385   4.750  99.217  |   0.066  97.250  |  95.385   4.750  99.217  |  0 hr 08 min   0
   5.0  |  0.310  93.462   6.583  98.875  |   0.055  97.725  |  95.385   4.750  99.217  |  0 hr 11 min   0
   6.0  |  0.270  91.154   8.667  97.917  |   0.048  98.026  |  95.385   4.750  99.217  |  0 hr 13 min   0
   7.0  |  0.732  91.538   8.417  97.846  |   0.044  98.208  |  95.385   4.750  99.217  |  0 hr 15 min   0
   8.0  |  0.304  91.538   8.417  97.967  |   0.041  98.355  |  95.385   4.750  99.217  |  0 hr 17 min   0
   9.0  |  0.365  91.538   8.417  97.983  |   0.037  98.506  |  95.385   4.750  99.217  |  0 hr 19 min   0
  10.0  |  0.544  93.462   6.583  98.133  |   0.035  98.614  |  95.385   4.750  99.217  |  0 hr 22 min   0
  11.0  |  0.258  93.077   6.833  97.492  |   0.033  98.711  |  95.385   4.750  99.217  |  0 hr 24 min   0
  12.0  |  0.213  93.462   6.583  97.675  |   0.032  98.758  |  95.385   4.750  99.217  |  0 hr 26 min   0
  13.0  |  0.214  91.538   8.417  98.100  |   0.030  98.822  |  95.385   4.750  99.217  |  0 hr 28 min   0
  14.0  |  0.315  91.154   8.667  97.150  |   0.029  98.889  |  95.385   4.750  99.217  |  0 hr 30 min   0
  15.0  |  0.558  93.462   6.583  98.025  |   0.028  98.917  |  95.385   4.750  99.217  |  0 hr 32 min   0
  16.0  |  0.419  93.462   6.583  96.467  |   0.027  98.964  |  95.385   4.750  99.217  |  0 hr 35 min   0
  17.0  |  0.313  95.000   5.000  99.033  |   0.026  99.001  |  95.385   4.750  99.217  |  0 hr 37 min   0
  18.0  |  0.272  91.923   8.167  97.067  |   0.025  99.041  |  95.385   4.750  99.217  |  0 hr 39 min   0
  19.0  |  0.175  95.000   5.000  99.092  |   0.024  99.076  |  95.385   4.750  99.217  |  0 hr 41 min   0
  20.0  |  0.684  91.538   8.417  98.308  |   0.023  99.112  |  95.385   4.750  99.217  |  0 hr 43 min   0
  21.0  |  0.219  91.538   8.417  97.050  |   0.023  99.135  |  95.385   4.750  99.217  |  0 hr 46 min   0
  22.0  |  0.261  93.462   6.583  97.350  |   0.022  99.154  |  95.385   4.750  99.217  |  0 hr 48 min   0
  23.0  |  0.354  91.538   8.417  96.075  |   0.022  99.179  |  95.385   4.750  99.217  |  0 hr 50 min   0
  24.0  |  0.201  92.308   7.917  97.133  |   0.021  99.203  |  95.385   4.750  99.217  |  0 hr 52 min   0
  25.0  |  0.396  91.538   8.417  96.967  |   0.021  99.222  |  95.385   4.750  99.217  |  0 hr 54 min   0
